PULocationID,DOLocationID,pickup_hour,num_trips,GCT_Taxi,GCT_UAM_Early,GCT_UAM_Mid,GCT_UAM_Mature
89,132,5,3915,89.25,147.074722900382,98.5856135949101,50.2495895260058
89,132,6,3032,91.96,147.074722900382,98.5856135949101,50.2495895260058
89,132,7,2203,95.35,147.074722900382,98.5856135949101,50.2495895260058
89,132,8,1910,95.38,147.074722900382,98.5856135949101,50.2495895260058
89,132,9,1848,90.29,147.074722900382,98.5856135949101,50.2495895260058
89,132,10,1503,88.56,147.074722900382,98.5856135949101,50.2495895260058
89,132,11,1478,89.64,147.074722900382,98.5856135949101,50.2495895260058
89,132,12,1589,92.15,147.074722900382,98.5856135949101,50.2495895260058
89,132,13,1914,93.9,147.074722900382,98.5856135949101,50.2495895260058
89,132,14,1967,99.13,147.074722900382,98.5856135949101,50.2495895260058
89,132,15,1813,101.56,147.074722900382,98.5856135949101,50.2495895260058
89,132,16,1765,103.31,147.074722900382,98.5856135949101,50.2495895260058
89,132,17,1663,100.03,147.074722900382,98.5856135949101,50.2495895260058
89,132,18,1401,93.58,147.074722900382,98.5856135949101,50.2495895260058
89,132,19,1033,90.08,147.074722900382,98.5856135949101,50.2495895260058
89,132,20,689,86.48,147.074722900382,98.5856135949101,50.2495895260058
89,132,21,443,85.5,147.074722900382,98.5856135949101,50.2495895260058
89,132,22,226,80.47,147.074722900382,98.5856135949101,50.2495895260058
89,132,23,118,77.81,147.074722900382,98.5856135949101,50.2495895260058
90,132,0,41,96.72,205.833946577427,137.97249127399,70.3252817483745
90,132,1,55,88.72,205.833946577427,137.97249127399,70.3252817483745
90,132,2,150,87.31,205.833946577427,137.97249127399,70.3252817483745
90,132,3,731,92.51,205.833946577427,137.97249127399,70.3252817483745
90,132,4,2928,96.75,205.833946577427,137.97249127399,70.3252817483745
90,132,5,4699,99.7,205.833946577427,137.97249127399,70.3252817483745
90,132,6,4229,106.32,205.833946577427,137.97249127399,70.3252817483745
90,132,7,3014,114.27,205.833946577427,137.97249127399,70.3252817483745
90,132,8,2557,128.96,205.833946577427,137.97249127399,70.3252817483745
90,132,9,2520,128.98,205.833946577427,137.97249127399,70.3252817483745
90,132,10,2100,119.92,205.833946577427,137.97249127399,70.3252817483745
90,132,11,2358,145.57,205.833946577427,137.97249127399,70.3252817483745
90,132,12,3027,130.64,205.833946577427,137.97249127399,70.3252817483745
90,132,13,3825,136.71,205.833946577427,137.97249127399,70.3252817483745
90,132,14,4069,156.62,205.833946577427,137.97249127399,70.3252817483745
90,132,15,3730,155.15,205.833946577427,137.97249127399,70.3252817483745
90,132,16,3408,154.76,205.833946577427,137.97249127399,70.3252817483745
90,132,17,2657,144.46,205.833946577427,137.97249127399,70.3252817483745
90,132,18,2105,131.06,205.833946577427,137.97249127399,70.3252817483745
90,132,19,1677,132.59,205.833946577427,137.97249127399,70.3252817483745
90,132,20,1033,109.84,205.833946577427,137.97249127399,70.3252817483745
90,132,21,551,138.58,205.833946577427,137.97249127399,70.3252817483745
90,132,22,276,109.23,205.833946577427,137.97249127399,70.3252817483745
90,132,23,121,114.78,205.833946577427,137.97249127399,70.3252817483745
91,132,0,93,55.58,123.253100309861,82.6177488687354,42.1106875215607
91,132,1,202,103.44,123.253100309861,82.6177488687354,42.1106875215607
